[INFO]  Mode: Apply Changes
[INFO]  Root: G:\Git\bardos-do-mondego\docs
[INFO]  Blank source: G:\Git\bardos-do-mondego\tools\blank.png
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\aldeia_abandonada.md  replaced: 1  copied blank: 1
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\altar_de_celestia.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\blackstone.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\bosque_proximo.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\cairn_mountains.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\casa_dos_greenbottle.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\castelo_ruina_de_ebano.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\caverna_das_lagrimas_de_cristal.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\caverna_dos_dois_postes.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\caverna_infestada.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\caverna_submersa.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\cidade_de_greyhawk.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\cripta_das_sombras.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\eribend.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\esgotos_de_greyhawk.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\galeria_das_bestas.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\galeria_dos_lamentos.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\garden_quarter.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\garden_quarter_fountain.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\golden_dragon_tavern.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\grande_castelo.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\greyhawk.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\locations\ilha_da_lua_negra.md  replaced: 1  copied blank: 0
